T_SIGN	BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	4038	3.32408	3.28198	0.000891293
1	4039	3.32507	3.28199	0.000891136
1	4040	3.29247	3.28199	0.000890919
1	4041	3.22779	3.28198	0.0008908
1	4042	3.2506	3.28197	0.000890613
1	4043	3.30549	3.28198	0.000890412
1	4044	3.25092	3.28197	0.000890225
1	4045	3.26729	3.28196	0.000890012
1	4046	3.28089	3.28196	0.000889792
1	4047	3.27207	3.28196	0.000889576
1	4048	3.29828	3.28197	0.000889365
1	4049	3.30864	3.28197	0.00088917
1	4050	3.29857	3.28198	0.00088896
1	4051	3.30131	3.28198	0.000888753
1	4052	3.31961	3.28199	0.000888582
1	4053	3.32945	3.282	0.00088844
1	4054	3.33095	3.28201	0.000888303
1	4055	3.33081	3.28203	0.000888166
1	4056	3.32932	3.28204	0.000888023
1	4057	3.32186	3.28205	0.000887859
1	4058	3.31253	3.28205	0.000887672
1	4059	3.31192	3.28206	0.000887483
1	4060	3.30677	3.28207	0.000887286
1	4061	3.29852	3.28207	0.000887076
1	4062	3.30363	3.28208	0.000886874
1	4063	3.30084	3.28208	0.000886668
1	4064	3.29546	3.28209	0.000886456
1	4065	3.31975	3.28209	0.000886286
1	4066	3.34388	3.28211	0.000886198
1	4067	3.36097	3.28213	0.000886192
1	4068	3.37172	3.28215	0.000886248
1	4069	3.36658	3.28217	0.000886273
1	4070	3.33437	3.28218	0.000886148
1	4071	3.26997	3.28218	0.000885936
1	4072	3.28218	3.28218	0.000885718
1	4073	3.32322	3.28219	0.000885558
1	4074	3.33015	3.2822	0.000885419
1	4075	3.32656	3.28221	0.000885268
1	4076	3.32749	3.28223	0.000885121
1	4077	3.32863	3.28224	0.000884977
1	4078	3.31821	3.28225	0.000884804
1	4079	3.29603	3.28225	0.000884593
1	4080	3.28486	3.28225	0.000884377
1	4081	3.28305	3.28225	0.00088416
1	4082	3.28595	3.28225	0.000883944
1	4083	3.28841	3.28225	0.000883729
1	4084	3.28886	3.28225	0.000883514
1	4085	3.28771	3.28226	0.000883299
1	4086	3.2843	3.28226	0.000883083
1	4087	3.2831	3.28226	0.000882867
1	4088	3.2847	3.28226	0.000882651
1	4089	3.28507	3.28226	0.000882435
1	4090	3.2831	3.28226	0.00088222
1	4091	3.27676	3.28226	0.000882005
1	4092	3.25524	3.28225	0.000881814
1	4093	3.21531	3.28223	0.00088175
1	4094	3.20319	3.28221	0.000881746
1	4095	3.22951	3.2822	0.000881625
1	4096	3.25927	3.2822	0.000881427
1	4097	3.25312	3.28219	0.000881241
1	4098	3.22934	3.28218	0.00088112
1	4099	3.2365	3.28216	0.000880976
1	4100	3.25379	3.28216	0.000880788
1	4101	3.26758	3.28215	0.00088058
1	4102	3.27348	3.28215	0.000880368
1	4103	3.27326	3.28215	0.000880156
1	4104	3.26928	3.28215	0.000879947
1	4105	3.26292	3.28214	0.000879746
1	4106	3.25549	3.28214	0.000879555
1	4107	3.2504	3.28213	0.000879375
1	4108	3.24863	3.28212	0.000879199
1	4109	3.23771	3.28211	0.000879051
1	4110	3.21431	3.28209	0.000878992
1	4111	3.2137	3.28208	0.000878936
1	4112	3.23623	3.28206	0.000878793
1	4113	3.25237	3.28206	0.000878609
1	4114	3.2532	3.28205	0.000878423
1	4115	3.24836	3.28204	0.000878248
1	4116	3.24188	3.28203	0.000878089
1	4117	3.2277	3.28202	0.000877974
1	4118	3.22358	3.282	0.000877876
1	4119	3.23487	3.28199	0.000877737
1	4120	3.23989	3.28198	0.000877584
1	4121	3.23725	3.28197	0.000877438
1	4122	3.23011	3.28196	0.000877315
1	4123	3.21083	3.28194	0.000877272
1	4124	3.18157	3.28192	0.000877397
1	4125	3.194	3.2819	0.000877443
1	4126	3.21713	3.28188	0.000877371
1	4127	3.20182	3.28186	0.000877373
1	4128	3.13307	3.28183	0.0008779
1	4129	3.1906	3.2818	0.000877966
1	4130	3.24632	3.28179	0.000877795
1	4131	3.25836	3.28179	0.000877601
1	4132	3.26159	3.28178	0.000877402
1	4133	3.25375	3.28178	0.000877216
1	4134	3.22899	3.28176	0.000877097
1	4135	3.20614	3.28175	0.000877075
1	4136	3.18801	3.28172	0.000877156
1	4137	3.19613	3.2817	0.000877188
1	4138	3.25096	3.2817	0.000877007
1	4139	3.26348	3.28169	0.000876807
1	4140	3.27188	3.28169	0.000876598
1	4141	3.29157	3.28169	0.00087639
1	4142	3.30869	3.2817	0.000876202
1	4143	3.3226	3.28171	0.000876046
1	4144	3.33146	3.28172	0.000875917
1	4145	3.31924	3.28173	0.000875753
1	4146	3.26561	3.28172	0.00087555
1	4147	3.209	3.28171	0.000875515
1	4148	3.24221	3.2817	0.000875355
1	4149	3.30913	3.2817	0.000875169
1	4150	3.30941	3.28171	0.000874984
1	4151	3.29136	3.28171	0.000874776
1	4152	3.28896	3.28172	0.000874567
1	4153	3.30672	3.28172	0.000874377
1	4154	3.32452	3.28173	0.000874228
1	4155	3.31185	3.28174	0.000874047
1	4156	3.26067	3.28173	0.000873852
1	4157	3.20615	3.28172	0.000873831
1	4158	3.24243	3.28171	0.000873672
1	4159	3.29743	3.28171	0.00087347
1	4160	3.32112	3.28172	0.000873311
1	4161	3.33463	3.28173	0.000873194
1	4162	3.3415	3.28175	0.000873102
1	4163	3.3382	3.28176	0.000872998
1	4164	3.31815	3.28177	0.000872832
1	4165	3.28476	3.28177	0.000872622
1	4166	3.26714	3.28177	0.00087242
1	4167	3.29437	3.28177	0.000872216
1	4168	3.34054	3.28178	0.000872121
1	4169	3.36411	3.2818	0.000872135
1	4170	3.3385	3.28182	0.000872032
1	4171	3.25235	3.28181	0.000871851
1	4172	3.24394	3.2818	0.00087169
1	4173	3.33207	3.28181	0.000871564
1	4174	3.38837	3.28184	0.000871729
1	4175	3.3787	3.28186	0.000871829
1	4176	3.35576	3.28188	0.0008718
1	4177	3.35647	3.2819	0.000871774
1	4178	3.34953	3.28191	0.000871715
1	4179	3.3214	3.28192	0.000871558
1	4180	3.30922	3.28193	0.000871374
1	4181	3.33193	3.28194	0.000871248
1	4182	3.34948	3.28196	0.000871189
1	4183	3.35521	3.28197	0.000871157
1	4184	3.35745	3.28199	0.000871135
1	4185	3.35283	3.28201	0.000871092
1	4186	3.33847	3.28202	0.000870988
1	4187	3.32403	3.28203	0.000870838
1	4188	3.32683	3.28204	0.000870695
1	4189	3.32617	3.28205	0.000870551
1	4190	3.27848	3.28205	0.000870344
1	4191	3.25533	3.28205	0.00087016
1	4192	3.27612	3.28205	0.000869953
1	4193	3.27176	3.28204	0.000869749
1	4194	3.27261	3.28204	0.000869545
1	4195	3.28418	3.28204	0.000869338
1	4196	3.29692	3.28204	0.000869138
1	4197	3.30845	3.28205	0.000868953
1	4198	3.31581	3.28206	0.000868783
1	4199	3.31899	3.28207	0.000868621
1	4200	3.31859	3.28208	0.000868458
1	4201	3.31171	3.28208	0.00086828
1	4202	3.29398	3.28209	0.000868078
1	4203	3.27357	3.28208	0.000867874
1	4204	3.27781	3.28208	0.000867668
1	4205	3.30738	3.28209	0.000867482
1	4206	3.32894	3.2821	0.000867347
1	4207	3.32492	3.28211	0.000867201
1	4208	3.30144	3.28212	0.000867007
1	4209	3.28234	3.28212	0.000866801
1	4210	3.29309	3.28212	0.000866599
1	4211	3.29178	3.28212	0.000866396
1	4212	3.24765	3.28211	0.000866229
1	4213	3.26603	3.28211	0.000866032
1	4214	3.29456	3.28211	0.000865832
1	4215	3.30258	3.28212	0.00086564
1	4216	3.30445	3.28212	0.000865451
1	4217	3.30011	3.28213	0.000865256
1	4218	3.29342	3.28213	0.000865055
1	4219	3.28843	3.28213	0.000864851
1	4220	3.28678	3.28213	0.000864647
1	4221	3.28661	3.28213	0.000864443
1	4222	3.28579	3.28213	0.000864239
1	4223	3.28376	3.28213	0.000864034
1	4224	3.26435	3.28213	0.00086384
1	4225	3.23921	3.28212	0.000863695
1	4226	3.25675	3.28211	0.000863511
1	4227	3.2937	3.28212	0.000863312
1	4228	3.31374	3.28212	0.00086314
1	4229	3.30712	3.28213	0.000862956
1	4230	3.25848	3.28212	0.00086277
1	4231	3.24974	3.28212	0.0008626
1	4232	3.28271	3.28212	0.000862396
1	4233	3.30341	3.28212	0.000862207
1	4234	3.3123	3.28213	0.000862033
1	4235	3.30952	3.28213	0.000861854
1	4236	3.31445	3.28214	0.000861684
1	4237	3.3051	3.28215	0.000861498
1	4238	3.30514	3.28215	0.000861311
1	4239	3.32162	3.28216	0.000861159
1	4240	3.31767	3.28217	0.000860996
1	4241	3.29725	3.28217	0.000860801
1	4242	3.28352	3.28217	0.000860598
1	4243	3.27518	3.28217	0.000860396
1	4244	3.27896	3.28217	0.000860194
1	4245	3.2902	3.28217	0.000859993
1	4246	3.31683	3.28218	0.00085983
1	4247	3.34485	3.2822	0.000859754
1	4248	3.35393	3.28221	0.000859717
1	4249	3.34008	3.28223	0.000859623
1	4250	3.28236	3.28223	0.00085942
1	4251	3.16963	3.2822	0.000859626
1	4252	3.21101	3.28218	0.000859587
1	4253	3.29507	3.28219	0.00085939
1	4254	3.31771	3.2822	0.000859229
1	4255	3.32458	3.28221	0.000859085
1	4256	3.31343	3.28221	0.000858914
1	4257	3.29035	3.28221	0.000858715
1	4258	3.28454	3.28222	0.000858513
1	4259	3.28551	3.28222	0.000858312
1	4260	3.25505	3.28221	0.000858134
1	4261	3.24693	3.2822	0.000857973
1	4262	3.28143	3.2822	0.000857771
1	4263	3.30083	3.28221	0.000857581
1	4264	3.27345	3.2822	0.000857383
1	4265	3.23398	3.28219	0.000857256
1	4266	3.27089	3.28219	0.000857059
1	4267	3.31406	3.2822	0.000856891
1	4268	3.32262	3.28221	0.000856743
1	4269	3.31679	3.28221	0.00085658
1	4270	3.3015	3.28222	0.000856391
1	4271	3.26944	3.28222	0.000856196
1	4272	3.24499	3.28221	0.00085604
1	4273	3.24986	3.2822	0.000855873
1	4274	3.24509	3.28219	0.000855717
1	4275	3.24401	3.28218	0.000855564
1	4276	3.22171	3.28217	0.00085548
1	4277	3.19959	3.28215	0.000855498
1	4278	3.24888	3.28214	0.000855334
1	4279	3.26725	3.28214	0.000855141
1	4280	3.26119	3.28213	0.000854955
1	4281	3.26397	3.28213	0.000854766
1	4282	3.27222	3.28213	0.000854569
1	4283	3.2722	3.28212	0.000854373
1	4284	3.26014	3.28212	0.000854189
1	4285	3.23845	3.28211	0.00085405
1	4286	3.22112	3.28209	0.00085397
1	4287	3.21916	3.28208	0.000853896
1	4288	3.2198	3.28207	0.000853821
1	4289	3.21896	3.28205	0.000853749
1	4290	3.22121	3.28204	0.000853667
1	4291	3.21757	3.28202	0.000853601
1	4292	3.21045	3.282	0.000853565
1	4293	3.21432	3.28199	0.000853511
1	4294	3.22163	3.28197	0.000853428
1	4295	3.22283	3.28196	0.000853341
1	4296	3.22133	3.28195	0.000853259
1	4297	3.22372	3.28193	0.000853168
1	4298	3.23272	3.28192	0.000853046
1	4299	3.24327	3.28191	0.000852895
1	4300	3.23603	3.2819	0.000852763
1	4301	3.19553	3.28188	0.000852802
1	4302	3.1896	3.28186	0.000852873
1	4303	3.21397	3.28184	0.000852821
1	4304	3.23752	3.28183	0.000852685
1	4305	3.22917	3.28182	0.000852575
1	4306	3.21123	3.28181	0.000852534
1	4307	3.21853	3.28179	0.000852463
1	4308	3.23527	3.28178	0.000852333
1	4309	3.24648	3.28177	0.000852175
1	4310	3.25327	3.28177	0.000852003
1	4311	3.26873	3.28176	0.000851811
1	4312	3.28395	3.28176	0.000851613
1	4313	3.29387	3.28177	0.00085142
1	4314	3.30236	3.28177	0.000851236
1	4315	3.30494	3.28178	0.000851056
1	4316	3.27952	3.28178	0.000850859
1	4317	3.20196	3.28176	0.000850863
1	4318	3.18593	3.28173	0.000850955
1	4319	3.25707	3.28173	0.000850777
1	4320	3.29588	3.28173	0.000850587
1	4321	3.29018	3.28173	0.000850392
1	4322	3.26302	3.28173	0.000850206
1	4323	3.23966	3.28172	0.000850065
1	4324	3.23537	3.28171	0.000849936
1	4325	3.22373	3.2817	0.000849845
1	4326	3.23597	3.28169	0.000849715
1	4327	3.27724	3.28168	0.000849519
1	4328	3.29313	3.28169	0.000849327
1	4329	3.29129	3.28169	0.000849134
1	4330	3.27596	3.28169	0.000848938
1	4331	3.25294	3.28168	0.000848768
1	4332	3.25615	3.28168	0.000848593
1	4333	3.2731	3.28167	0.000848399
1	4334	3.25952	3.28167	0.000848219
1	4335	3.24768	3.28166	0.00084806
1	4336	3.25537	3.28165	0.000847886
1	4337	3.24664	3.28165	0.000847729
1	4338	3.21912	3.28163	0.000847656
1	4339	3.20228	3.28161	0.000847658
1	4340	3.21111	3.2816	0.000847618
1	4341	3.23465	3.28159	0.000847492
1	4342	3.23831	3.28158	0.000847355
1	4343	3.24564	3.28157	0.0008472
1	4344	3.2656	3.28156	0.000847013
1	4345	3.27783	3.28156	0.000846819
1	4346	3.27419	3.28156	0.000846626
1	4347	3.26111	3.28156	0.000846444
1	4348	3.25554	3.28155	0.00084627
1	4349	3.26318	3.28155	0.000846086
1	4350	3.27255	3.28155	0.000845894
1	4351	3.27431	3.28154	0.000845702
1	4352	3.25455	3.28154	0.00084553
1	4353	3.21217	3.28152	0.000845486
1	4354	3.21679	3.28151	0.000845423
1	4355	3.27018	3.2815	0.000845232
1	4356	3.3053	3.28151	0.000845056
1	4357	3.31539	3.28152	0.000844898
1	4358	3.30352	3.28152	0.000844719
1	4359	3.27523	3.28152	0.000844527
1	4360	3.26327	3.28152	0.000844343
1	4361	3.29595	3.28152	0.000844156
1	4362	3.33376	3.28153	0.000844047
1	4363	3.34769	3.28155	0.00084399
1	4364	3.3463	3.28156	0.000843927
1	4365	3.33343	3.28157	0.000843818
1	4366	3.30313	3.28158	0.000843639
1	4367	3.26458	3.28158	0.000843454
1	4368	3.28561	3.28158	0.000843262
1	4369	3.30419	3.28158	0.000843085
1	4370	3.31098	3.28159	0.000842919
1	4371	3.32311	3.2816	0.000842779
1	4372	3.33624	3.28161	0.000842679
1	4373	3.34851	3.28163	0.000842625
1	4374	3.35588	3.28164	0.000842604
1	4375	3.35497	3.28166	0.000842578
1	4376	3.34524	3.28167	0.000842511
1	4377	3.33341	3.28169	0.000842401
1	4378	3.32793	3.2817	0.000842275
1	4379	3.3251	3.28171	0.000842141
1	4380	3.33006	3.28172	0.000842021
1	4381	3.34113	3.28173	0.000841938
1	4382	3.36344	3.28175	0.000841952
1	4383	3.3732	3.28177	0.000842019
1	4384	3.36173	3.28179	0.000842024
1	4385	3.33984	3.2818	0.000841936
1	4386	3.31676	3.28181	0.000841782
1	4387	3.31142	3.28182	0.000841617
1	4388	3.328	3.28183	0.000841491
1	4389	3.34895	3.28184	0.000841438
1	4390	3.35642	3.28186	0.000841418
1	4391	3.33752	3.28187	0.000841322
1	4392	3.30237	3.28188	0.000841143
1	4393	3.28882	3.28188	0.000840953
1	4394	3.30732	3.28188	0.000840782
1	4395	3.32828	3.28189	0.000840657
1	4396	3.32136	3.2819	0.000840514
1	4397	3.28055	3.2819	0.000840322
1	4398	3.2402	3.28189	0.000840185
1	4399	3.2016	3.28188	0.000840192
1	4400	3.18865	3.28185	0.000840268
1	4401	3.23846	3.28184	0.000840135
1	4402	3.28444	3.28184	0.000839945
1	4403	3.30073	3.28185	0.000839765
1	4404	3.29896	3.28185	0.000839583
1	4405	3.29223	3.28186	0.000839396
1	4406	3.28446	3.28186	0.000839205
1	4407	3.27558	3.28185	0.000839016
1	4408	3.26585	3.28185	0.000838834
1	4409	3.25558	3.28184	0.000838665
1	4410	3.2331	3.28183	0.000838547
1	4411	3.19975	3.28182	0.000838564
1	4412	3.21694	3.2818	0.000838503
1	4413	3.26397	3.2818	0.000838322
1	4414	3.28121	3.2818	0.000838132
1	4415	3.27518	3.28179	0.000837944
1	4416	3.26584	3.28179	0.000837762
1	4417	3.26475	3.28179	0.000837581
1	4418	3.27017	3.28178	0.000837396
1	4419	3.27511	3.28178	0.000837208
1	4420	3.27777	3.28178	0.000837019
1	4421	3.27926	3.28178	0.000836829
1	4422	3.27542	3.28178	0.000836641
1	4423	3.26044	3.28178	0.000836466
1	4424	3.25525	3.28177	0.000836299
1	4425	3.27199	3.28177	0.000836113
1	4426	3.2854	3.28177	0.000835924
1	4427	3.28964	3.28177	0.000835737
1	4428	3.26899	3.28177	0.000835553
1	4429	3.2653	3.28176	0.000835373
1	4430	3.28234	3.28176	0.000835184
1	4431	3.29927	3.28177	0.000835005
1	4432	3.30343	3.28177	0.000834831
1	4433	3.31312	3.28178	0.000834673
1	4434	3.32618	3.28179	0.000834545
1	4435	3.33876	3.2818	0.000834455
1	4436	3.33164	3.28181	0.000834343
1	4437	3.29683	3.28182	0.000834162
1	4438	3.28761	3.28182	0.000833975
1	4439	3.31503	3.28183	0.00083382
1	4440	3.32178	3.28183	0.000833681
1	4441	3.30303	3.28184	0.000833507
1	4442	3.30303	3.28184	0.000833333
1	4443	3.33677	3.28186	0.000833237
1	4444	3.36166	3.28187	0.000833243
1	4445	3.36385	3.28189	0.00083326
1	4446	3.34974	3.28191	0.000833212
1	4447	3.344	3.28192	0.000833142
1	4448	3.35595	3.28194	0.000833121
1	4449	3.34611	3.28195	0.000833058
1	4450	3.31608	3.28196	0.000832906
1	4451	3.3186	3.28197	0.00083276
1	4452	3.32666	3.28198	0.000832633
1	4453	3.26989	3.28198	0.000832451
1	4454	3.19972	3.28196	0.000832469
1	4455	3.29567	3.28196	0.000832288
1	4456	3.35824	3.28198	0.000832277
1	4457	3.3617	3.282	0.000832282
1	4458	3.3465	3.28201	0.000832221
1	4459	3.32436	3.28202	0.000832089
1	4460	3.30176	3.28202	0.000831914
1	4461	3.28479	3.28202	0.000831728
1	4462	3.29501	3.28203	0.000831547
1	4463	3.32444	3.28204	0.000831415
1	4464	3.34199	3.28205	0.000831337
1	4465	3.33644	3.28206	0.00083124
1	4466	3.29069	3.28206	0.000831056
1	4467	3.23622	3.28205	0.000830933
1	4468	3.29386	3.28206	0.000830751
1	4469	3.35275	3.28207	0.000830716
1	4470	3.35634	3.28209	0.000830696
1	4471	3.31438	3.2821	0.000830542
1	4472	3.28958	3.2821	0.000830358
1	4473	3.33572	3.28211	0.000830259
1	4474	3.35392	3.28213	0.000830228
1	4475	3.32673	3.28214	0.000830103
1	4476	3.27484	3.28213	0.000829919
1	4477	3.23976	3.28213	0.000829787
1	4478	3.25272	3.28212	0.000829628
1	4479	3.27338	3.28212	0.000829445
1	4480	3.31285	3.28212	0.000829288
1	4481	3.34862	3.28214	0.000829236
1	4482	3.367	3.28216	0.000829267
1	4483	3.37227	3.28218	0.000829326
1	4484	3.37213	3.2822	0.000829384
1	4485	3.3684	3.28222	0.000829421
1	4486	3.35961	3.28223	0.000829416
1	4487	3.34578	3.28225	0.000829352
1	4488	3.33633	3.28226	0.000829255
1	4489	3.34499	3.28227	0.000829188
1	4490	3.35695	3.28229	0.00082917
1	4491	3.33451	3.2823	0.000829067
1	4492	3.29396	3.28231	0.000828886
1	4493	3.26118	3.2823	0.000828715
1	4494	3.26167	3.2823	0.000828543
1	4495	3.2996	3.2823	0.000828368
1	4496	3.34285	3.28231	0.000828293
1	4497	3.37869	3.28233	0.000828386
1	4498	3.38071	3.28236	0.000828491
1	4499	3.35303	3.28237	0.000828455
1	4500	3.3272	3.28238	0.000828331
1	4501	3.33604	3.28239	0.000828233
1	4502	3.34613	3.28241	0.00082817
1	4503	3.3371	3.28242	0.000828075
1	4504	3.31779	3.28243	0.000827928
1	4505	3.31175	3.28243	0.00082777
1	4506	3.33121	3.28245	0.000827657
1	4507	3.35208	3.28246	0.000827618
1	4508	3.35502	3.28248	0.000827591
1	4509	3.33895	3.28249	0.000827502
1	4510	3.31527	3.2825	0.00082735
1	4511	3.30969	3.2825	0.000827189
1	4512	3.34242	3.28252	0.000827112
1	4513	3.35525	3.28253	0.000827086
1	4514	3.32119	3.28254	0.000826947
1	4515	3.26291	3.28254	0.000826775
1	4516	3.22933	3.28252	0.000826676
1	4517	3.26408	3.28252	0.000826503
1	4518	3.2974	3.28252	0.000826327
1	4519	3.31431	3.28253	0.000826174
1	4520	3.32689	3.28254	0.000826049
1	4521	3.33371	3.28255	0.000825944
1	4522	3.3283	3.28256	0.000825824
1	4523	3.31867	3.28257	0.00082568
1	4524	3.31838	3.28258	0.000825535
1	4525	3.31499	3.28259	0.000825384
1	4526	3.30737	3.28259	0.000825219
1	4527	3.30722	3.2826	0.000825055
1	4528	3.30634	3.2826	0.00082489
1	4529	3.29061	3.2826	0.000824709
1	4530	3.27978	3.2826	0.000824527
1	4531	3.2701	3.2826	0.00082435
1	4532	3.2378	3.28259	0.000824228
1	4533	3.25403	3.28258	0.00082407
1	4534	3.28175	3.28258	0.000823888
1	4535	3.28294	3.28258	0.000823706
1	4536	3.27776	3.28258	0.000823525
1	4537	3.27621	3.28258	0.000823345
1	4538	3.25812	3.28258	0.000823181
1	4539	3.23151	3.28256	0.000823077
1	4540	3.2556	3.28256	0.000822917
1	4541	3.2791	3.28256	0.000822736
1	4542	3.27796	3.28256	0.000822556
1	4543	3.26119	3.28255	0.000822388
1	4544	3.24464	3.28254	0.000822249
1	4545	3.24737	3.28254	0.000822105
1	4546	3.25425	3.28253	0.000821948
1	4547	3.25448	3.28252	0.00082179
1	4548	3.25695	3.28252	0.000821628
1	4549	3.26002	3.28251	0.000821463
1	4550	3.25733	3.28251	0.000821301
1	4551	3.24913	3.2825	0.000821153
1	4552	3.24295	3.28249	0.000821019
1	4553	3.24725	3.28248	0.000820875
1	4554	3.2596	3.28248	0.00082071
1	4555	3.2697	3.28248	0.000820535
1	4556	3.27152	3.28247	0.000820358
1	4557	3.26592	3.28247	0.000820186
1	4558	3.25648	3.28246	0.000820026
1	4559	3.25784	3.28246	0.000819864
1	4560	3.2678	3.28246	0.00081969
1	4561	3.25477	3.28245	0.000819533
1	4562	3.23372	3.28244	0.000819423
1	4563	3.2315	3.28243	0.00081932
1	4564	3.23693	3.28242	0.000819201
1	4565	3.24803	3.28241	0.000819056
1	4566	3.2567	3.2824	0.000818896
1	4567	3.26012	3.2824	0.000818731
1	4568	3.2624	3.2824	0.000818564
1	4569	3.25906	3.28239	0.0008184
1	4570	3.25776	3.28238	0.000818239
1	4571	3.26558	3.28238	0.000818068
1	4572	3.27514	3.28238	0.000817891
1	4573	3.27127	3.28238	0.000817716
1	4574	3.2464	3.28237	0.000817575
1	4575	3.23641	3.28236	0.000817458
1	4576	3.25187	3.28235	0.000817306
1	4577	3.26722	3.28235	0.000817134
1	4578	3.25547	3.28234	0.000816977
1	4579	3.22621	3.28233	0.00081689
1	4580	3.19609	3.28231	0.000816929
1	4581	3.22579	3.2823	0.000816844
1	4582	3.29164	3.2823	0.000816668
1	4583	3.32605	3.28231	0.000816546
1	4584	3.31326	3.28232	0.000816396
1	4585	3.27246	3.28232	0.00081622
1	4586	3.24167	3.28231	0.000816091
1	4587	3.25436	3.2823	0.000815935
1	4588	3.27953	3.2823	0.000815758
1	4589	3.30547	3.28231	0.000815596
1	4590	3.33274	3.28232	0.000815492
1	4591	3.32789	3.28233	0.000815375
1	4592	3.28261	3.28233	0.000815197
1	4593	3.2344	3.28232	0.000815086
1	4594	3.25075	3.28231	0.000814938
1	4595	3.29528	3.28231	0.000814766
1	4596	3.32948	3.28232	0.000814653
1	4597	3.33965	3.28233	0.000814571
1	4598	3.33442	3.28235	0.000814473
1	4599	3.33958	3.28236	0.000814391
1	4600	3.35121	3.28237	0.000814351
1	4601	3.34271	3.28239	0.00081428
1	4602	3.31569	3.28239	0.000814135
1	4603	3.30049	3.2824	0.000813968
1	4604	3.31807	3.28241	0.000813828
1	4605	3.34546	3.28242	0.000813766
1	4606	3.3727	3.28244	0.000813826
1	4607	3.37933	3.28246	0.000813921
1	4608	3.34835	3.28247	0.00081387
1	4609	3.32466	3.28248	0.000813744
1	4610	3.34554	3.2825	0.000813683
1	4611	3.34812	3.28251	0.000813631
1	4612	3.34113	3.28252	0.000813554
1	4613	3.32882	3.28253	0.000813439
1	4614	3.30744	3.28254	0.000813281
1	4615	3.28716	3.28254	0.000813105
1	4616	3.29335	3.28254	0.000812932
1	4617	3.33084	3.28255	0.000812824
1	4618	3.32892	3.28256	0.00081271
1	4619	3.28448	3.28256	0.000812534
1	4620	3.2719	3.28256	0.000812361
1	4621	3.30403	3.28257	0.000812199
1	4622	3.3186	3.28257	0.00081206
1	4623	3.29247	3.28258	0.000811888
1	4624	3.24664	3.28257	0.000811749
1	4625	3.23739	3.28256	0.000811632
1	4626	3.25516	3.28255	0.000811479
1	4627	3.30277	3.28256	0.000811315
1	4628	3.34125	3.28257	0.000811239
1	4629	3.34533	3.28258	0.000811177
1	4630	3.35413	3.2826	0.000811149
1	4631	3.36978	3.28262	0.000811192
1	4632	3.3652	3.28264	0.000811213
1	4633	3.32738	3.28264	0.000811095
1	4634	3.30473	3.28265	0.000810934
1	4635	3.29931	3.28265	0.000810767
1	4636	3.29703	3.28266	0.000810598
1	4637	3.32367	3.28267	0.000810472
1	4638	3.32959	3.28268	0.00081036
1	4639	3.326	3.28268	0.000810239
1	4640	3.36827	3.2827	0.000810275
1	4641	3.36846	3.28272	0.000810311
1	4642	3.29725	3.28272	0.000810142
1	4643	3.25907	3.28272	0.000809984
1	4644	3.27897	3.28272	0.00080981
1	4645	3.34801	3.28273	0.000809757
1	4646	3.38394	3.28275	0.000809876
1	4647	3.38811	3.28278	0.000810019
1	4648	3.37869	3.2828	0.000810108
1	4649	3.36208	3.28281	0.000810113
1	4650	3.34499	3.28283	0.000810049
1	4651	3.33797	3.28284	0.000809961
1	4652	3.33631	3.28285	0.000809869
1	4653	3.31506	3.28286	0.000809724
1	4654	3.30315	3.28286	0.000809562
1	4655	3.3361	3.28287	0.000809469
1	4656	3.35673	3.28289	0.000809451
1	4657	3.35041	3.2829	0.000809407
1	4658	3.32351	3.28291	0.00080928
1	4659	3.30957	3.28292	0.000809126
1	4660	3.32485	3.28293	0.000809003
1	4661	3.30983	3.28293	0.00080885
1	4662	3.30685	3.28294	0.000808692
1	4663	3.3261	3.28295	0.000808572
1	4664	3.32986	3.28296	0.000808461
1	4665	3.32059	3.28297	0.000808328
1	4666	3.30283	3.28297	0.000808166
1	4667	3.29966	3.28297	0.000808001
1	4668	3.30663	3.28298	0.000807844
1	4669	3.28059	3.28298	0.000807671
1	4670	3.23683	3.28297	0.000807558
1	4671	3.30165	3.28297	0.000807395
1	4672	3.35026	3.28299	0.000807351
1	4673	3.34722	3.283	0.000807295
1	4674	3.31177	3.28301	0.000807146
1	4675	3.30514	3.28301	0.000806987
1	4676	3.32832	3.28302	0.000806873
1	4677	3.32686	3.28303	0.000806755
1	4678	3.3317	3.28304	0.000806649
1	4679	3.34184	3.28305	0.000806575
1	4680	3.34559	3.28307	0.000806513
1	4681	3.34873	3.28308	0.000806463
1	4682	3.33876	3.28309	0.000806378
1	4683	3.32696	3.2831	0.00080626
1	4684	3.36512	3.28312	0.000806278
1	4685	3.39425	3.28314	0.000806455
1	4686	3.38926	3.28317	0.000806601
1	4687	3.3513	3.28318	0.00080656
1	4688	3.30372	3.28319	0.0008064
1	4689	3.30621	3.28319	0.000806243
1	4690	3.35861	3.28321	0.000806231
1	4691	3.39776	3.28323	0.000806429
1	4692	3.40216	3.28326	0.000806655
1	4693	3.38995	3.28328	0.000806804
1	4694	3.379	3.2833	0.000806889
1	4695	3.37483	3.28332	0.000806953
1	4696	3.37885	3.28334	0.000807038
1	4697	3.38764	3.28336	0.000807171
1	4698	3.39411	3.28339	0.000807344
1	4699	3.38588	3.28341	0.000807466
1	4700	3.34307	3.28342	0.000807394
1	4701	3.34189	3.28343	0.000807318
1	4702	3.37765	3.28345	0.000807395
