Step	Energy
4777	-5.56592
4778	-5.55149
4779	-5.54529
4780	-5.46227
4781	-5.5254
4782	-5.46583
4783	-5.53353
4784	-5.53424
4785	-5.5566
4786	-5.42952
4787	-5.49109
4788	-5.49614
4789	-5.51794
4790	-5.52502
4791	-5.5189
4792	-5.58867
4793	-5.56621
4794	-5.50342
4795	-5.51893
4796	-5.57075
4797	-5.54875
4798	-5.52548
4799	-5.45821
4800	-5.3965
4801	-5.42749
4802	-5.48135
4803	-5.47267
4804	-5.46698
4805	-5.48198
4806	-5.54197
4807	-5.47733
4808	-5.53278
4809	-5.43033
4810	-5.45014
4811	-5.46654
4812	-5.58059
4813	-5.50705
4814	-5.54018
4815	-5.47388
4816	-5.42381
4817	-5.41922
4818	-5.47791
4819	-5.48369
4820	-5.58402
4821	-5.555
4822	-5.58331
4823	-5.46452
4824	-5.47635
4825	-5.41893
4826	-5.40993
4827	-5.49816
4828	-5.44696
4829	-5.51681
4830	-5.4481
4831	-5.48467
4832	-5.44178
4833	-5.48631
4834	-5.43366
4835	-5.38173
4836	-5.42781
4837	-5.4209
4838	-5.44174
4839	-5.41248
4840	-5.45156
4841	-5.52407
4842	-5.47264
4843	-5.40058
4844	-5.40936
4845	-5.42068
4846	-5.426
4847	-5.37241
4848	-5.38962
4849	-5.33775
4850	-5.35294
4851	-5.39777
4852	-5.41927
4853	-5.37572
4854	-5.43616
4855	-5.49335
4856	-5.51409
4857	-5.4345
4858	-5.40995
4859	-5.42693
4860	-5.46501
4861	-5.50458
4862	-5.49677
4863	-5.44601
4864	-5.42814
4865	-5.44144
4866	-5.50861
4867	-5.53989
4868	-5.43158
4869	-5.51988
4870	-5.43016
4871	-5.46928
4872	-5.36952
4873	-5.46172
4874	-5.47252
4875	-5.50712
4876	-5.53598
4877	-5.5077
4878	-5.49062
4879	-5.53882
4880	-5.44196
4881	-5.48375
4882	-5.54503
4883	-5.53528
4884	-5.35795
4885	-5.39413
4886	-5.34507
4887	-5.32204
4888	-5.29157
4889	-5.25745
4890	-5.24704
4891	-5.32122
4892	-5.39041
4893	-5.33928
4894	-5.34571
4895	-5.41892
4896	-5.37055
4897	-5.4346
4898	-5.39212
4899	-5.40116
4900	-5.35905
4901	-5.35771
4902	-5.36053
4903	-5.4227
4904	-5.48183
4905	-5.56454
4906	-5.55959
4907	-5.4613
4908	-5.44433
4909	-5.34949
4910	-5.41231
4911	-5.33588
4912	-5.30588
4913	-5.37924
4914	-5.45336
4915	-5.38088
4916	-5.29906
4917	-5.32323
4918	-5.31013
4919	-5.35038
4920	-5.32029
4921	-5.36972
4922	-5.334
4923	-5.27153
4924	-5.38031
4925	-5.39558
4926	-5.39856
4927	-5.48637
4928	-5.43014
4929	-5.46591
4930	-5.4952
4931	-5.51524
4932	-5.58871
4933	-5.52027
4934	-5.46808
4935	-5.48443
4936	-5.40442
4937	-5.41558
4938	-5.41566
4939	-5.38483
4940	-5.48964
4941	-5.47177
4942	-5.4168
4943	-5.44715
4944	-5.47639
4945	-5.45307
4946	-5.40578
4947	-5.38502
4948	-5.38051
4949	-5.408
4950	-5.43478
4951	-5.28115
4952	-5.34607
4953	-5.40815
4954	-5.48772
4955	-5.41594
4956	-5.53125
4957	-5.47882
4958	-5.42411
4959	-5.4407
4960	-5.54807
4961	-5.5647
4962	-5.5105
4963	-5.60324
4964	-5.53773
4965	-5.63309
4966	-5.57872
4967	-5.58011
4968	-5.54994
4969	-5.60043
4970	-5.63376
4971	-5.59572
4972	-5.5033
4973	-5.42491
4974	-5.51338
4975	-5.49592
4976	-5.48707
4977	-5.46419
4978	-5.4507
4979	-5.43074
4980	-5.49036
4981	-5.47671
4982	-5.41105
4983	-5.49965
4984	-5.44779
4985	-5.45426
4986	-5.43493
4987	-5.54495
4988	-5.53238
4989	-5.59905
4990	-5.5527
4991	-5.45967
4992	-5.42957
4993	-5.45144
4994	-5.362
4995	-5.34829
4996	-5.44216
4997	-5.4613
4998	-5.4971
4999	-5.41344
