L	block_ave	err
1846	-5.464583507945109	0.0007042006111692071
1851	-5.464596460591871	0.0006943240778126063
1856	-5.464602329148509	0.000715909553221716
1861	-5.4645773095431	0.0006825519354615624
1866	-5.4646013735644	0.0007096090063245776
1871	-5.464597023883161	0.0006813397291249183
1876	-5.464595309469033	0.000723523599020879
1881	-5.464580979125913	0.0007249624766067401
1886	-5.464595760919589	0.0006827064144010066
1891	-5.464600099854971	0.0007056238199356456
1896	-5.464585659142319	0.0006621158225849432
1901	-5.464600935109195	0.0007130907426993197
1906	-5.4645952203567685	0.0007100807178046124
1911	-5.4645800125709005	0.0006897575009062854
1916	-5.464606147342217	0.0006902779597655411
1921	-5.464600117026386	0.0007242164183718815
1926	-5.464584225854695	0.0006728340791243209
1931	-5.464605406786056	0.0006894495871102507
1936	-5.464596834858893	0.0007290945406745672
1941	-5.464584582378613	0.0006848182580050664
1946	-5.464604810809833	0.0007157234215611002
1951	-5.4645991982877336	0.0006977302412244648
1956	-5.464582531536946	0.0006712686674016767
1961	-5.464609082040738	0.000731898652227134
1966	-5.464596036037844	0.0006858597554094501
1971	-5.46458218079144	0.0006735778899588656
1976	-5.464604461782498	0.0007183297214367174
1981	-5.464599545864286	0.0006953137793493179
1986	-5.464578969499644	0.0006815598783293454
1991	-5.464595015718141	0.0006912401103579593
1996	-5.464592519278559	0.0007098081657655397
2001	-5.464597684230173	0.0007016422624456779
2006	-5.464595772261535	0.0007373145385578824
2010	-5.464578647989886	0.0006631557714387427
2015	-5.464597408148561	0.0007117934772659936
2020	-5.464589814967734	0.0007275257953020167
2025	-5.464605588316772	0.0007222189042354409
2030	-5.464594735632182	0.0006875217674216611
2035	-5.464584128646645	0.0006857906004370464
2040	-5.46459535836334	0.0007092306030065919
2045	-5.464590496472807	0.0006955843493125602
2050	-5.464605588316769	0.0007399050716358863
2055	-5.464596081203127	0.0006680107252510143
2060	-5.464578340367488	0.0006846577620825104
2065	-5.4645947986512695	0.0006924822623523527
2070	-5.46458749678273	0.0007149381392110408
2075	-5.4646132275502	0.0006800470916832908
2080	-5.464599571654648	0.0006971101485108602
2085	-5.464586249420547	0.0007002240089654822
2090	-5.464593455426318	0.0007047962403558901
2095	-5.464588930085635	0.0007048348144819078
2100	-5.464595358363344	0.0006873413898655161
2105	-5.464585797829157	0.0007102332543694717
2110	-5.464618581191258	0.0007220237439892254
2115	-5.464592458188081	0.0007296457842439232
2120	-5.464605272501005	0.000699473966122889
2125	-5.464594624720901	0.0006798505732498695
2130	-5.4645835079451075	0.0007077437157328476
2135	-5.46459955223283	0.0006808941132617956
2140	-5.464588787493481	0.0007137213641904757
2145	-5.464596424482533	0.0006826208665108229
2150	-5.464585755352848	0.000723133909189772
2155	-5.4646003070445675	0.0007033915001123143
2160	-5.464590931036556	0.0006760436208897631
2165	-5.464620693402955	0.0007164990182111328
2170	-5.464592911600884	0.0007082766343478995
