block	ave	block_ave	err
8664	0.528362	0.500088	0.000307892
8665	0.496866	0.500088	0.000307857
8666	0.503552	0.500088	0.000307822
8667	0.493781	0.500087	0.000307787
8668	0.512669	0.500089	0.000307755
8669	0.550945	0.500095	0.000307776
8670	0.521893	0.500097	0.00030775
8671	0.533815	0.500101	0.000307739
8672	0.506803	0.500102	0.000307705
8673	0.506483	0.500103	0.00030767
8674	0.50624	0.500103	0.000307636
8675	0.435689	0.500096	0.00030769
8676	0.537089	0.5001	0.000307684
8677	0.480621	0.500098	0.000307657
8678	0.509153	0.500099	0.000307623
8679	0.465894	0.500095	0.000307613
8680	0.514446	0.500097	0.000307582
8681	0.507733	0.500098	0.000307548
8682	0.515396	0.500099	0.000307517
8683	0.491061	0.500098	0.000307483
8684	0.541604	0.500103	0.000307485
8685	0.507829	0.500104	0.000307451
8686	0.514946	0.500106	0.00030742
8687	0.44459	0.500099	0.000307451
8688	0.497995	0.500099	0.000307416
8689	0.499989	0.500099	0.000307381
8690	0.520853	0.500101	0.000307355
8691	0.500467	0.500101	0.000307319
8692	0.506678	0.500102	0.000307285
8693	0.455165	0.500097	0.000307293
8694	0.486326	0.500095	0.000307262
8695	0.508652	0.500096	0.000307228
8696	0.507682	0.500097	0.000307194
8697	0.512753	0.500099	0.000307162
8698	0.505429	0.500099	0.000307127
8699	0.526426	0.500102	0.000307107
8700	0.512141	0.500104	0.000307075
8701	0.475292	0.500101	0.000307053
8702	0.471749	0.500098	0.000307035
8703	0.490046	0.500097	0.000307002
8704	0.491593	0.500096	0.000306968
8705	0.505684	0.500096	0.000306933
8706	0.469418	0.500093	0.000306918
8707	0.501103	0.500093	0.000306883
8708	0.496826	0.500092	0.000306848
8709	0.491285	0.500091	0.000306815
8710	0.530872	0.500095	0.0003068
8711	0.451959	0.500089	0.000306814
8712	0.490628	0.500088	0.000306781
8713	0.509265	0.500089	0.000306747
8714	0.5057	0.50009	0.000306713
8715	0.514617	0.500092	0.000306682
8716	0.518843	0.500094	0.000306655
8717	0.467601	0.50009	0.000306642
8718	0.484982	0.500088	0.000306612
8719	0.507428	0.500089	0.000306578
8720	0.47408	0.500086	0.000306557
8721	0.546079	0.500091	0.000306567
8722	0.465478	0.500088	0.000306558
8723	0.493984	0.500087	0.000306524
8724	0.48647	0.500085	0.000306492
8725	0.521679	0.500088	0.000306467
8726	0.508041	0.500089	0.000306434
8727	0.518592	0.500091	0.000306406
8728	0.495841	0.50009	0.000306371
8729	0.522725	0.500093	0.000306347
8730	0.454643	0.500088	0.000306356
8731	0.502686	0.500088	0.000306321
8732	0.499673	0.500088	0.000306286
8733	0.51616	0.50009	0.000306257
8734	0.518365	0.500092	0.000306229
8735	0.536571	0.500096	0.000306222
8736	0.521235	0.500098	0.000306197
8737	0.522347	0.500101	0.000306172
8738	0.440758	0.500094	0.000306212
8739	0.550856	0.5001	0.000306232
8740	0.442247	0.500093	0.000306269
8741	0.471733	0.50009	0.000306251
8742	0.480919	0.500088	0.000306224
8743	0.531967	0.500092	0.000306211
8744	0.484472	0.50009	0.000306181
8745	0.537796	0.500094	0.000306176
8746	0.490674	0.500093	0.000306143
8747	0.496098	0.500093	0.000306108
8748	0.544588	0.500098	0.000306116
8749	0.490608	0.500097	0.000306082
8750	0.510246	0.500098	0.00030605
8751	0.535993	0.500102	0.000306042
8752	0.506731	0.500103	0.000306008
8753	0.505416	0.500103	0.000305974
8754	0.478764	0.500101	0.000305949
8755	0.484922	0.500099	0.000305919
8756	0.507081	0.5001	0.000305885
8757	0.530611	0.500103	0.00030587
8758	0.514014	0.500105	0.000305839
8759	0.522227	0.500107	0.000305814
8760	0.434862	0.5001	0.00030587
8761	0.479448	0.500098	0.000305844
8762	0.475786	0.500095	0.000305822
8763	0.494817	0.500094	0.000305788
8764	0.504128	0.500095	0.000305753
8765	0.449909	0.500089	0.000305772
8766	0.487195	0.500088	0.00030574
8767	0.478988	0.500085	0.000305715
8768	0.510723	0.500086	0.000305683
8769	0.557068	0.500093	0.000305717
8770	0.548371	0.500098	0.000305731
8771	0.466934	0.500095	0.00030572
8772	0.47878	0.500092	0.000305695
8773	0.522351	0.500095	0.00030567
8774	0.496859	0.500094	0.000305636
8775	0.492339	0.500093	0.000305602
8776	0.511132	0.500095	0.00030557
8777	0.474045	0.500092	0.00030555
8778	0.499136	0.500092	0.000305515
8779	0.509407	0.500093	0.000305482
8780	0.508016	0.500094	0.000305448
8781	0.533448	0.500097	0.000305437
8782	0.477602	0.500095	0.000305413
8783	0.549718	0.5001	0.000305431
8784	0.528448	0.500104	0.000305413
8785	0.511026	0.500105	0.000305381
8786	0.477421	0.500102	0.000305357
8787	0.501288	0.500102	0.000305322
8788	0.438629	0.500095	0.000305368
8789	0.49696	0.500095	0.000305333
8790	0.487597	0.500094	0.000305302
8791	0.494187	0.500093	0.000305268
8792	0.511779	0.500094	0.000305236
8793	0.480443	0.500092	0.000305209
8794	0.490649	0.500091	0.000305176
8795	0.487118	0.50009	0.000305145
8796	0.493749	0.500089	0.000305111
8797	0.542125	0.500094	0.000305114
8798	0.525265	0.500096	0.000305093
8799	0.539311	0.500101	0.000305091
8800	0.468812	0.500097	0.000305077
8801	0.454051	0.500092	0.000305087
8802	0.486315	0.500091	0.000305056
8803	0.522114	0.500093	0.000305032
8804	0.519985	0.500095	0.000305006
8805	0.471503	0.500092	0.000304988
8806	0.44658	0.500086	0.000305014
8807	0.514662	0.500088	0.000304984
8808	0.53827	0.500092	0.00030498
8809	0.511083	0.500093	0.000304948
8810	0.4546	0.500088	0.000304957
8811	0.487987	0.500087	0.000304926
8812	0.495192	0.500086	0.000304892
8813	0.499447	0.500086	0.000304857
8814	0.542988	0.500091	0.000304861
8815	0.491949	0.50009	0.000304828
8816	0.502991	0.50009	0.000304794
8817	0.487037	0.500089	0.000304763
8818	0.501606	0.500089	0.000304728
8819	0.509377	0.50009	0.000304696
8820	0.446868	0.500084	0.000304721
8821	0.521202	0.500086	0.000304696
8822	0.549962	0.500092	0.000304714
8823	0.511765	0.500093	0.000304682
8824	0.543636	0.500098	0.000304687
8825	0.503083	0.500099	0.000304653
8826	0.493219	0.500098	0.00030462
8827	0.540926	0.500103	0.00030462
8828	0.461169	0.500098	0.000304618
8829	0.492625	0.500097	0.000304584
8830	0.536173	0.500101	0.000304577
8831	0.530969	0.500105	0.000304563
8832	0.473018	0.500102	0.000304544
8833	0.506101	0.500102	0.00030451
8834	0.519595	0.500105	0.000304483
8835	0.484964	0.500103	0.000304454
8836	0.512557	0.500104	0.000304423
8837	0.490529	0.500103	0.00030439
8838	0.473292	0.5001	0.000304371
8839	0.520689	0.500103	0.000304345
8840	0.501061	0.500103	0.000304311
8841	0.559335	0.500109	0.00030435
8842	0.480276	0.500107	0.000304324
8843	0.479822	0.500105	0.000304298
8844	0.564063	0.500112	0.00030435
8845	0.493662	0.500111	0.000304316
8846	0.436414	0.500104	0.000304367
8847	0.48495	0.500102	0.000304337
8848	0.52038	0.500105	0.000304312
8849	0.493681	0.500104	0.000304278
8850	0.479924	0.500102	0.000304252
8851	0.508779	0.500103	0.000304219
8852	0.498185	0.500103	0.000304185
8853	0.504296	0.500103	0.000304151
8854	0.535107	0.500107	0.000304143
8855	0.499923	0.500107	0.000304108
8856	0.502485	0.500107	0.000304074
8857	0.479595	0.500105	0.000304048
8858	0.544682	0.50011	0.000304056
8859	0.479623	0.500108	0.00030403
8860	0.428403	0.5001	0.000304104
8861	0.490453	0.500098	0.000304071
8862	0.47509	0.500096	0.00030405
8863	0.523809	0.500098	0.000304028
8864	0.524614	0.500101	0.000304006
8865	0.549627	0.500107	0.000304023
8866	0.499166	0.500107	0.000303989
8867	0.474842	0.500104	0.000303968
8868	0.501328	0.500104	0.000303933
8869	0.498751	0.500104	0.000303899
8870	0.500527	0.500104	0.000303865
8871	0.497338	0.500103	0.000303831
8872	0.507188	0.500104	0.000303798
8873	0.48158	0.500102	0.000303771
8874	0.544074	0.500107	0.000303777
8875	0.482439	0.500105	0.000303749
8876	0.519463	0.500107	0.000303723
8877	0.487876	0.500106	0.000303692
8878	0.51696	0.500108	0.000303663
8879	0.534898	0.500112	0.000303654
8880	0.481895	0.50011	0.000303627
8881	0.532295	0.500113	0.000303615
8882	0.464425	0.500109	0.000303607
8883	0.517374	0.500111	0.000303579
8884	0.514603	0.500113	0.000303549
8885	0.522675	0.500115	0.000303526
8886	0.52485	0.500118	0.000303504
8887	0.476287	0.500115	0.000303482
8888	0.470391	0.500112	0.000303466
8889	0.44206	0.500106	0.000303502
8890	0.498419	0.500105	0.000303468
8891	0.49363	0.500105	0.000303435
8892	0.511851	0.500106	0.000303404
8893	0.458883	0.500101	0.000303405
8894	0.503757	0.500102	0.000303371
8895	0.529093	0.500105	0.000303355
8896	0.493635	0.500104	0.000303321
8897	0.499642	0.500104	0.000303287
8898	0.486926	0.500103	0.000303257
8899	0.476899	0.5001	0.000303234
8900	0.514262	0.500102	0.000303204
8901	0.508468	0.500103	0.000303171
8902	0.50714	0.500103	0.000303138
8903	0.511695	0.500105	0.000303107
8904	0.501844	0.500105	0.000303073
8905	0.517951	0.500107	0.000303046
8906	0.493598	0.500106	0.000303013
8907	0.477903	0.500104	0.000302989
8908	0.528109	0.500107	0.000302971
8909	0.525601	0.50011	0.000302951
8910	0.437781	0.500103	0.000302997
8911	0.47689	0.5001	0.000302975
8912	0.475074	0.500097	0.000302954
8913	0.530318	0.500101	0.000302939
8914	0.465609	0.500097	0.000302929
8915	0.496332	0.500096	0.000302896
8916	0.548781	0.500102	0.000302911
8917	0.493252	0.500101	0.000302878
8918	0.48383	0.500099	0.000302849
8919	0.516151	0.500101	0.000302821
8920	0.454426	0.500096	0.00030283
8921	0.507411	0.500097	0.000302797
8922	0.505009	0.500097	0.000302764
8923	0.525407	0.5001	0.000302743
8924	0.517299	0.500102	0.000302715
8925	0.430417	0.500094	0.000302782
8926	0.51549	0.500096	0.000302753
8927	0.494499	0.500095	0.00030272
8928	0.493875	0.500095	0.000302687
8929	0.504762	0.500095	0.000302653
8930	0.500723	0.500095	0.00030262
8931	0.517076	0.500097	0.000302592
8932	0.517459	0.500099	0.000302564
8933	0.489957	0.500098	0.000302532
8934	0.502308	0.500098	0.000302498
8935	0.446009	0.500092	0.000302525
8936	0.462732	0.500088	0.00030252
8937	0.460933	0.500084	0.000302518
8938	0.481153	0.500082	0.000302492
8939	0.467823	0.500078	0.000302479
8940	0.533603	0.500082	0.000302469
8941	0.497078	0.500081	0.000302435
8942	0.441102	0.500075	0.000302473
8943	0.509937	0.500076	0.000302441
8944	0.538717	0.50008	0.000302438
8945	0.506293	0.500081	0.000302405
8946	0.507421	0.500082	0.000302373
8947	0.515114	0.500083	0.000302344
8948	0.51901	0.500085	0.000302317
8949	0.45842	0.500081	0.000302319
8950	0.534512	0.500085	0.00030231
8951	0.497473	0.500084	0.000302276
8952	0.491672	0.500083	0.000302244
8953	0.462436	0.500079	0.00030224
8954	0.47723	0.500077	0.000302217
8955	0.504459	0.500077	0.000302183
8956	0.464915	0.500073	0.000302175
8957	0.501784	0.500073	0.000302141
8958	0.570177	0.500081	0.000302209
8959	0.489121	0.50008	0.000302178
8960	0.507889	0.500081	0.000302145
8961	0.492207	0.50008	0.000302113
8962	0.499352	0.50008	0.000302079
8963	0.497104	0.50008	0.000302046
8964	0.470154	0.500076	0.00030203
8965	0.476475	0.500074	0.000302008
8966	0.520529	0.500076	0.000301983
8967	0.482698	0.500074	0.000301956
8968	0.455064	0.500069	0.000301964
8969	0.490365	0.500068	0.000301932
8970	0.498737	0.500068	0.000301898
8971	0.488346	0.500066	0.000301867
8972	0.481433	0.500064	0.000301841
8973	0.504277	0.500065	0.000301808
8974	0.523222	0.500067	0.000301785
8975	0.541965	0.500072	0.000301788
8976	0.507882	0.500073	0.000301755
8977	0.484867	0.500071	0.000301726
8978	0.502255	0.500072	0.000301693
8979	0.476472	0.500069	0.000301671
8980	0.464217	0.500065	0.000301663
8981	0.491049	0.500064	0.000301632
8982	0.482181	0.500062	0.000301605
8983	0.535878	0.500066	0.000301597
8984	0.544223	0.500071	0.000301604
8985	0.498776	0.500071	0.00030157
8986	0.485056	0.500069	0.000301541
8987	0.512329	0.50007	0.000301511
8988	0.424254	0.500062	0.000301595
8989	0.518943	0.500064	0.000301569
8990	0.529276	0.500067	0.000301553
8991	0.458469	0.500063	0.000301555
8992	0.511988	0.500064	0.000301524
8993	0.462799	0.50006	0.000301519
8994	0.507555	0.500061	0.000301487
8995	0.509507	0.500062	0.000301455
8996	0.479717	0.500059	0.00030143
8997	0.539255	0.500064	0.000301428
8998	0.466625	0.50006	0.000301418
8999	0.489345	0.500059	0.000301386
9000	0.516562	0.500061	0.000301359
9001	0.48844	0.500059	0.000301328
9002	0.503049	0.50006	0.000301294
9003	0.465162	0.500056	0.000301286
9004	0.52397	0.500059	0.000301264
9005	0.435896	0.500051	0.000301315
9006	0.459511	0.500047	0.000301315
9007	0.554817	0.500053	0.000301343
9008	0.468888	0.50005	0.000301329
9009	0.501788	0.50005	0.000301296
9010	0.515952	0.500051	0.000301268
9011	0.521451	0.500054	0.000301244
9012	0.458965	0.500049	0.000301245
9013	0.479487	0.500047	0.00030122
9014	0.489943	0.500046	0.000301189
9015	0.499657	0.500046	0.000301155
9016	0.48418	0.500044	0.000301127
9017	0.497926	0.500044	0.000301094
9018	0.530657	0.500047	0.000301079
9019	0.497602	0.500047	0.000301046
9020	0.509257	0.500048	0.000301015
9021	0.532081	0.500052	0.000301002
9022	0.52082	0.500054	0.000300978
9023	0.499469	0.500054	0.000300944
9024	0.501248	0.500054	0.000300911
9025	0.505966	0.500055	0.000300878
9026	0.491021	0.500054	0.000300847
9027	0.512599	0.500055	0.000300817
9028	0.496652	0.500055	0.000300783
9029	0.512512	0.500056	0.000300753
9030	0.540739	0.50006	0.000300754
9031	0.503698	0.500061	0.000300721
9032	0.522458	0.500063	0.000300698
9033	0.464705	0.500059	0.00030069
9034	0.460484	0.500055	0.000300688
9035	0.518502	0.500057	0.000300662
9036	0.495472	0.500057	0.000300629
9037	0.522362	0.500059	0.000300606
9038	0.579414	0.500068	0.000300701
9039	0.499254	0.500068	0.000300668
9040	0.504313	0.500068	0.000300635
9041	0.518911	0.50007	0.000300609
9042	0.5228	0.500073	0.000300586
9043	0.524385	0.500076	0.000300565
9044	0.51845	0.500078	0.000300539
9045	0.462563	0.500073	0.000300534
9046	0.553729	0.500079	0.000300559
9047	0.494766	0.500079	0.000300527
9048	0.498655	0.500079	0.000300493
9049	0.526234	0.500081	0.000300474
9050	0.513401	0.500083	0.000300445
9051	0.560904	0.50009	0.000300486
9052	0.513247	0.500091	0.000300457
9053	0.510615	0.500092	0.000300426
9054	0.494413	0.500092	0.000300393
9055	0.495464	0.500091	0.000300361
9056	0.5445	0.500096	0.000300367
9057	0.514738	0.500098	0.000300339
9058	0.481387	0.500096	0.000300313
9059	0.535484	0.5001	0.000300305
9060	0.499598	0.500099	0.000300272
9061	0.508435	0.5001	0.00030024
9062	0.483337	0.500099	0.000300213
9063	0.548672	0.500104	0.000300227
9064	0.480495	0.500102	0.000300202
9065	0.521059	0.500104	0.000300178
9066	0.522133	0.500106	0.000300154
9067	0.528137	0.50011	0.000300137
9068	0.49708	0.500109	0.000300104
9069	0.450828	0.500104	0.00030012
9070	0.531443	0.500107	0.000300107
9071	0.529949	0.500111	0.000300092
9072	0.477994	0.500108	0.000300069
9073	0.529193	0.500111	0.000300053
9074	0.480533	0.500109	0.000300028
9075	0.4679	0.500106	0.000300016
9076	0.523503	0.500108	0.000299994
9077	0.504581	0.500109	0.000299961
9078	0.49729	0.500108	0.000299928
9079	0.499829	0.500108	0.000299895
9080	0.41477	0.500099	0.000300009
9081	0.519901	0.500101	0.000299984
9082	0.544855	0.500106	0.000299992
9083	0.499903	0.500106	0.000299959
9084	0.553932	0.500112	0.000299984
9085	0.538188	0.500116	0.00029998
9086	0.52623	0.500119	0.000299961
9087	0.56121	0.500126	0.000300003
9088	0.529339	0.500129	0.000299988
9089	0.500748	0.500129	0.000299955
9090	0.501236	0.500129	0.000299922
9091	0.49306	0.500128	0.00029989
9092	0.520329	0.500131	0.000299865
9093	0.522197	0.500133	0.000299842
9094	0.480208	0.500131	0.000299817
9095	0.527349	0.500134	0.000299799
9096	0.475924	0.500131	0.000299778
9097	0.496756	0.500131	0.000299745
9098	0.488786	0.50013	0.000299715
9099	0.49838	0.500129	0.000299682
9100	0.491819	0.500128	0.00029965
9101	0.510179	0.50013	0.000299619
9102	0.448188	0.500124	0.000299641
9103	0.490494	0.500123	0.00029961
9104	0.450031	0.500117	0.000299627
9105	0.551694	0.500123	0.000299648
9106	0.515334	0.500125	0.00029962
9107	0.447911	0.500119	0.000299642
9108	0.505591	0.500119	0.000299609
9109	0.440326	0.500113	0.000299648
9110	0.507201	0.500114	0.000299616
9111	0.521135	0.500116	0.000299592
9112	0.514656	0.500118	0.000299564
9113	0.519983	0.50012	0.000299539
9114	0.493782	0.500119	0.000299507
9115	0.484307	0.500117	0.000299479
9116	0.458407	0.500113	0.000299481
9117	0.477673	0.50011	0.000299458
9118	0.51402	0.500112	0.000299429
9119	0.547884	0.500117	0.000299442
9120	0.487116	0.500116	0.000299413
9121	0.529234	0.500119	0.000299397
9122	0.479099	0.500117	0.000299373
9123	0.491012	0.500116	0.000299342
9124	0.488752	0.500114	0.000299312
9125	0.526945	0.500117	0.000299293
9126	0.487461	0.500116	0.000299264
9127	0.477975	0.500113	0.000299241
9128	0.486506	0.500112	0.000299212
9129	0.513403	0.500113	0.000299183
9130	0.555929	0.500119	0.000299212
9131	0.503084	0.50012	0.00029918
9132	0.489602	0.500119	0.000299149
9133	0.546027	0.500124	0.000299159
9134	0.501307	0.500124	0.000299126
9135	0.448396	0.500118	0.000299147
9136	0.51178	0.500119	0.000299117
9137	0.506578	0.50012	0.000299085
9138	0.476832	0.500118	0.000299063
9139	0.508627	0.500118	0.000299032
9140	0.501815	0.500119	0.000298999
9141	0.530061	0.500122	0.000298984
9142	0.527858	0.500125	0.000298967
9143	0.567637	0.500132	0.000299025
9144	0.480455	0.50013	0.000299
9145	0.537388	0.500134	0.000298995
9146	0.431141	0.500127	0.000299058
9147	0.480863	0.500125	0.000299033
9148	0.47815	0.500122	0.00029901
9149	0.526172	0.500125	0.00029899
9150	0.542104	0.50013	0.000298993
9151	0.458073	0.500125	0.000298996
9152	0.537944	0.500129	0.000298992
9153	0.524036	0.500132	0.00029897
9154	0.504455	0.500132	0.000298938
9155	0.47082	0.500129	0.000298922
9156	0.487913	0.500128	0.000298893
9157	0.468806	0.500124	0.00029888
9158	0.48653	0.500123	0.000298851
9159	0.458963	0.500118	0.000298852
9160	0.497513	0.500118	0.000298819
9161	0.51996	0.50012	0.000298795
9162	0.508747	0.500121	0.000298764
9163	0.510644	0.500122	0.000298733
9164	0.502224	0.500123	0.000298701
9165	0.455712	0.500118	0.000298707
9166	0.556533	0.500124	0.000298738
9167	0.510078	0.500125	0.000298708
9168	0.500859	0.500125	0.000298675
9169	0.460113	0.500121	0.000298674
9170	0.543105	0.500125	0.000298678
9171	0.507546	0.500126	0.000298647
9172	0.48991	0.500125	0.000298617
9173	0.464528	0.500121	0.000298609
9174	0.48648	0.50012	0.00029858
9175	0.505958	0.50012	0.000298548
9176	0.499318	0.50012	0.000298516
9177	0.467878	0.500117	0.000298504
9178	0.46509	0.500113	0.000298496
9179	0.528364	0.500116	0.000298479
9180	0.504024	0.500116	0.000298447
9181	0.470014	0.500113	0.000298433
9182	0.516376	0.500115	0.000298405
9183	0.500786	0.500115	0.000298373
9184	0.505696	0.500116	0.000298341
9185	0.4626	0.500112	0.000298337
9186	0.562729	0.500118	0.000298382
9187	0.514751	0.50012	0.000298354
9188	0.528989	0.500123	0.000298338
9189	0.461887	0.500119	0.000298334
9190	0.459169	0.500114	0.000298335
9191	0.513892	0.500116	0.000298306
9192	0.516725	0.500118	0.000298279
9193	0.51774	0.50012	0.000298253
9194	0.51712	0.500122	0.000298226
9195	0.518996	0.500124	0.000298201
9196	0.478365	0.500121	0.000298178
9197	0.543303	0.500126	0.000298183
9198	0.50867	0.500127	0.000298152
9199	0.49588	0.500126	0.00029812
9200	0.536144	0.50013	0.000298113
9201	0.49967	0.50013	0.00029808
9202	0.535676	0.500134	0.000298073
9203	0.490459	0.500133	0.000298043
9204	0.523247	0.500136	0.000298021
9205	0.489947	0.500134	0.00029799
9206	0.468108	0.500131	0.000297978
9207	0.495385	0.50013	0.000297946
9208	0.488405	0.500129	0.000297917
9209	0.52707	0.500132	0.000297899
9210	0.535985	0.500136	0.000297892
9211	0.452639	0.500131	0.000297904
9212	0.471277	0.500128	0.000297888
9213	0.539757	0.500132	0.000297887
9214	0.5093	0.500133	0.000297856
9215	0.466444	0.500129	0.000297846
9216	0.533002	0.500133	0.000297836
9217	0.450971	0.500128	0.000297851
9218	0.520294	0.50013	0.000297827
9219	0.480867	0.500128	0.000297802
9220	0.536292	0.500132	0.000297795
9221	0.443271	0.500125	0.000297827
9222	0.472455	0.500122	0.00029781
9223	0.496506	0.500122	0.000297778
9224	0.469433	0.500119	0.000297764
9225	0.515413	0.50012	0.000297736
9226	0.500627	0.50012	0.000297704
9227	0.510616	0.500122	0.000297674
9228	0.448591	0.500116	0.000297694
9229	0.484598	0.500114	0.000297666
9230	0.546594	0.500119	0.000297677
9231	0.505057	0.50012	0.000297645
9232	0.582773	0.500129	0.000297747
9233	0.488723	0.500128	0.000297718
9234	0.484518	0.500126	0.00029769
9235	0.456444	0.500121	0.000297696
9236	0.485831	0.50012	0.000297667
9237	0.493015	0.500119	0.000297636
9238	0.500605	0.500119	0.000297604
9239	0.502869	0.500119	0.000297572
9240	0.459887	0.500115	0.000297572
9241	0.535431	0.500119	0.000297564
9242	0.511376	0.50012	0.000297534
9243	0.531562	0.500123	0.000297521
9244	0.464542	0.500119	0.000297514
9245	0.475188	0.500117	0.000297494
9246	0.544914	0.500122	0.000297501
9247	0.501885	0.500122	0.000297469
9248	0.486256	0.50012	0.000297441
9249	0.478803	0.500118	0.000297418
9250	0.45947	0.500114	0.000297418
9251	0.458019	0.500109	0.000297421
9252	0.45227	0.500104	0.000297433
9253	0.478021	0.500101	0.000297411
9254	0.473788	0.500099	0.000297392
9255	0.485718	0.500097	0.000297364
9256	0.503437	0.500097	0.000297332
9257	0.473997	0.500095	0.000297314
9258	0.523543	0.500097	0.000297292
9259	0.527522	0.5001	0.000297275
9260	0.490352	0.500099	0.000297245
9261	0.462123	0.500095	0.000297241
9262	0.488254	0.500094	0.000297212
9263	0.480779	0.500092	0.000297187
9264	0.537142	0.500096	0.000297182
9265	0.49185	0.500095	0.000297151
9266	0.533048	0.500098	0.00029714
9267	0.482875	0.500096	0.000297114
9268	0.507303	0.500097	0.000297083
9269	0.51591	0.500099	0.000297056
9270	0.479657	0.500097	0.000297032
9271	0.47803	0.500094	0.000297009
9272	0.515944	0.500096	0.000296982
9273	0.483286	0.500094	0.000296956
9274	0.491013	0.500093	0.000296925
9275	0.460044	0.500089	0.000296925
9276	0.462835	0.500085	0.00029692
9277	0.490323	0.500084	0.00029689
9278	0.483829	0.500082	0.000296863
9279	0.495364	0.500082	0.000296831
9280	0.500608	0.500082	0.000296799
9281	0.52435	0.500084	0.000296779
9282	0.523524	0.500087	0.000296758
9283	0.490848	0.500086	0.000296727
9284	0.522506	0.500088	0.000296705
9285	0.514178	0.50009	0.000296677
9286	0.515889	0.500091	0.00029665
9287	0.510604	0.500093	0.00029662
9288	0.494049	0.500092	0.000296589
9289	0.511869	0.500093	0.00029656
9290	0.439841	0.500087	0.000296599
9291	0.496272	0.500086	0.000296567
9292	0.512983	0.500088	0.000296539
9293	0.510132	0.500089	0.000296509
9294	0.555671	0.500095	0.000296537
9295	0.505134	0.500095	0.000296506
9296	0.511908	0.500097	0.000296476
9297	0.489733	0.500095	0.000296447
9298	0.483134	0.500094	0.00029642
9299	0.540414	0.500098	0.00029642
9300	0.537936	0.500102	0.000296416
9301	0.531287	0.500105	0.000296403
9302	0.433772	0.500098	0.000296457
9303	0.508154	0.500099	0.000296427
9304	0.483767	0.500097	0.0002964
9305	0.495809	0.500097	0.000296368
9306	0.481843	0.500095	0.000296343
9307	0.575041	0.500103	0.000296421
9308	0.494561	0.500102	0.000296389
9309	0.498406	0.500102	0.000296358
9310	0.508225	0.500103	0.000296327
9311	0.49155	0.500102	0.000296297
9312	0.53497	0.500106	0.000296288
9313	0.529469	0.500109	0.000296273
9314	0.471672	0.500106	0.000296257
9315	0.434787	0.500099	0.000296309
9316	0.490718	0.500098	0.000296278
9317	0.457762	0.500093	0.000296281
9318	0.501803	0.500094	0.00029625
9319	0.525406	0.500096	0.00029623
9320	0.489086	0.500095	0.000296201
9321	0.539755	0.500099	0.0002962
9322	0.488192	0.500098	0.000296171
9323	0.542967	0.500103	0.000296175
9324	0.492703	0.500102	0.000296144
9325	0.559609	0.500108	0.000296181
9326	0.479939	0.500106	0.000296157
9327	0.524126	0.500109	0.000296137
9328	0.480987	0.500107	0.000296112
9329	0.464158	0.500103	0.000296105
9330	0.460087	0.500099	0.000296105
9331	0.538014	0.500103	0.000296101
9332	0.483641	0.500101	0.000296074
9333	0.557281	0.500107	0.000296106
9334	0.509279	0.500108	0.000296076
9335	0.49319	0.500107	0.000296045
9336	0.510555	0.500108	0.000296015
9337	0.478032	0.500106	0.000295993
9338	0.50301	0.500106	0.000295962
9339	0.470547	0.500103	0.000295947
9340	0.492505	0.500102	0.000295916
9341	0.466908	0.500099	0.000295906
9342	0.526858	0.500102	0.000295888
9343	0.49653	0.500101	0.000295857
9344	0.497013	0.500101	0.000295825
9345	0.514624	0.500102	0.000295798
9346	0.524074	0.500105	0.000295777
9347	0.531062	0.500108	0.000295764
9348	0.463756	0.500104	0.000295758
9349	0.497771	0.500104	0.000295726
9350	0.489895	0.500103	0.000295697
9351	0.514534	0.500105	0.000295669
9352	0.52388	0.500107	0.000295649
9353	0.485738	0.500106	0.000295621
9354	0.536963	0.50011	0.000295616
9355	0.518247	0.500111	0.00029559
9356	0.527616	0.500114	0.000295573
9357	0.443265	0.500108	0.000295604
9358	0.536222	0.500112	0.000295598
9359	0.442674	0.500106	0.00029563
9360	0.464555	0.500102	0.000295623
9361	0.483012	0.5001	0.000295597
9362	0.527669	0.500103	0.00029558
9363	0.45792	0.500099	0.000295583
9364	0.480962	0.500097	0.000295558
9365	0.512503	0.500098	0.00029553
9366	0.485332	0.500097	0.000295502
9367	0.440757	0.50009	0.000295539
9368	0.478518	0.500088	0.000295516
9369	0.529836	0.500091	0.000295501
9370	0.500854	0.500091	0.00029547
9371	0.532599	0.500095	0.000295459
9372	0.508838	0.500096	0.000295429
9373	0.522531	0.500098	0.000295407
9374	0.540054	0.500102	0.000295406
9375	0.452807	0.500097	0.000295418
9376	0.488167	0.500096	0.000295389
9377	0.463879	0.500092	0.000295383
9378	0.516841	0.500094	0.000295357
9379	0.501687	0.500094	0.000295325
9380	0.486607	0.500093	0.000295297
9381	0.521182	0.500095	0.000295274
9382	0.528855	0.500098	0.000295259
9383	0.497563	0.500098	0.000295227
9384	0.55627	0.500104	0.000295257
9385	0.510251	0.500105	0.000295227
9386	0.509219	0.500106	0.000295197
9387	0.512293	0.500107	0.000295169
9388	0.532713	0.50011	0.000295158
9389	0.490541	0.500109	0.000295128
9390	0.468759	0.500106	0.000295115
9391	0.469612	0.500103	0.000295102
9392	0.474046	0.5001	0.000295083
9393	0.555288	0.500106	0.000295111
9394	0.503087	0.500106	0.000295079
9395	0.490668	0.500105	0.00029505
9396	0.472078	0.500102	0.000295033
9397	0.521045	0.500105	0.00029501
9398	0.468904	0.500101	0.000294998
9399	0.551137	0.500107	0.000295016
