x	y	z	r
0.557045	0.155926	0.0805045	0.584031
0.557045	0.155926	0.0805045	0.584031
1.03733	-0.208638	-0.647039	1.24026
0.233798	-0.74258	-0.62485	0.998261
-0.653556	-0.928369	0.295897	1.17327
-1.28231	-1.53025	0.957903	2.2144
-1.28231	-1.53025	0.957903	2.2144
-0.352908	-0.465228	1.94644	2.03214
-0.311847	0.197243	2.56894	2.59531
-0.906407	0.936896	1.87557	2.2841
-0.906407	0.936896	1.87557	2.2841
-0.914158	1.90586	0.932422	2.31028
-0.605975	2.54432	0.805234	2.73663
-0.364304	1.71353	1.06836	2.0519
-0.364304	1.71353	1.06836	2.0519
0.183968	1.40654	1.22383	1.87349
0.183968	1.40654	1.22383	1.87349
0.183968	1.40654	1.22383	1.87349
-0.0282167	1.23429	1.53954	1.97343
-0.0282167	1.23429	1.53954	1.97343
-0.609834	1.67218	0.961939	2.02322
-0.609834	1.67218	0.961939	2.02322
-0.609834	1.67218	0.961939	2.02322
-1.42862	1.58453	0.566028	2.20727
-2.07737	0.726951	-0.0840747	2.2025
-2.07737	0.726951	-0.0840747	2.2025
-1.54722	-0.261609	-0.740094	1.73496
-1.54722	-0.261609	-0.740094	1.73496
-1.54722	-0.261609	-0.740094	1.73496
-0.397597	0.285675	0.445622	0.662022
-0.0800524	0.213465	0.190275	0.296951
-0.0800524	0.213465	0.190275	0.296951
-0.0800524	0.213465	0.190275	0.296951
-0.0800524	0.213465	0.190275	0.296951
-1.06239	1.08039	-0.562552	1.61629
-0.962105	0.912324	0.152128	1.33459
-0.962105	0.912324	0.152128	1.33459
0.0383781	-0.0833857	0.308566	0.321931
0.0383781	-0.0833857	0.308566	0.321931
0.0383781	-0.0833857	0.308566	0.321931
0.0383781	-0.0833857	0.308566	0.321931
0.0383781	-0.0833857	0.308566	0.321931
1.04861	-0.570867	0.383196	1.25392
1.04861	-0.570867	0.383196	1.25392
1.04861	-0.570867	0.383196	1.25392
0.989311	-0.626309	-0.633571	1.33132
0.989311	-0.626309	-0.633571	1.33132
0.989311	-0.626309	-0.633571	1.33132
0.989311	-0.626309	-0.633571	1.33132
-0.0532352	0.467357	0.546104	0.720754
-0.0532352	0.467357	0.546104	0.720754
0.782521	0.648205	0.21941	1.03954
0.463514	0.0699972	-0.206631	0.512291
0.463514	0.0699972	-0.206631	0.512291
0.463514	0.0699972	-0.206631	0.512291
-0.156106	0.80673	0.289247	0.871118
-0.156106	0.80673	0.289247	0.871118
-0.156106	0.80673	0.289247	0.871118
-0.712971	-0.00115215	-0.319185	0.781158
0.354924	0.0907669	0.879393	0.952649
-0.103967	-0.826927	0.0531499	0.83513
-0.536205	-0.107056	0.131814	0.562451
-0.536205	-0.107056	0.131814	0.562451
-0.536205	-0.107056	0.131814	0.562451
-0.536205	-0.107056	0.131814	0.562451
-1.64624	0.291059	0.955641	1.92563
-1.64624	0.291059	0.955641	1.92563
-2.13361	-0.816354	0.579246	2.35675
-2.13361	-0.816354	0.579246	2.35675
-2.13361	-0.816354	0.579246	2.35675
-2.3959	-0.766656	1.26011	2.81353
-1.72912	-0.198579	2.15465	2.7698
-0.971361	0.86166	1.32722	1.85675
-0.396464	1.69269	1.56642	2.34009
-1.01817	0.874889	1.21693	1.81191
-1.01817	0.874889	1.21693	1.81191
-1.01817	0.874889	1.21693	1.81191
-0.98004	0.856807	0.917477	1.5926
-0.824338	0.682382	0.622428	1.23798
-0.824338	0.682382	0.622428	1.23798
-0.0782838	0.774728	0.219238	0.808948
-0.0782838	0.774728	0.219238	0.808948
-0.0782838	0.774728	0.219238	0.808948
-0.0782838	0.774728	0.219238	0.808948
0.197985	-0.308541	1.1721	1.22809
-0.863376	0.351422	0.0454764	0.933265
-0.863376	0.351422	0.0454764	0.933265
-1.73011	1.48268	1.24228	2.59516
-1.73011	1.48268	1.24228	2.59516
-1.73011	1.48268	1.24228	2.59516
-0.700893	1.41267	1.86857	2.44509
-0.700893	1.41267	1.86857	2.44509
-0.700893	1.41267	1.86857	2.44509
-0.749429	1.24514	1.15415	1.85583
-0.749429	1.24514	1.15415	1.85583
-0.620961	0.298098	2.16064	2.26778
-1.22414	-0.0131041	1.88629	2.24873
-1.22414	-0.0131041	1.88629	2.24873
-1.22414	-0.0131041	1.88629	2.24873
-1.22414	-0.0131041	1.88629	2.24873
-1.22414	-0.0131041	1.88629	2.24873
-0.0349404	-0.110125	1.03267	1.03911
0.720791	-0.075358	0.0233968	0.725097
0.720791	-0.075358	0.0233968	0.725097
0.761085	0.0180044	0.245599	0.799933
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
0.307846	0.108475	0.204294	0.385061
-0.385855	-0.032633	-0.858828	0.942091
-0.385855	-0.032633	-0.858828	0.942091
-0.320327	0.148732	-1.10801	1.16293
-0.886568	0.0518242	-0.301007	0.937707
-0.160956	-0.722267	0.24429	0.779265
0.463797	-0.0308122	0.0280019	0.465662
0.463797	-0.0308122	0.0280019	0.465662
0.463797	-0.0308122	0.0280019	0.465662
0.463797	-0.0308122	0.0280019	0.465662
0.463797	-0.0308122	0.0280019	0.465662
0.463797	-0.0308122	0.0280019	0.465662
0.463797	-0.0308122	0.0280019	0.465662
-0.139781	-0.591491	-0.849806	1.04478
0.810888	-1.39508	-0.330778	1.64718
-0.225941	-0.50439	-0.418085	0.693004
-0.225941	-0.50439	-0.418085	0.693004
-0.225941	-0.50439	-0.418085	0.693004
0.126	-0.95717	-0.766949	1.23299
-0.904304	-1.05322	0.0450174	1.38891
